0.69925925925925925,0.59974587039390093,0.52000000000000002,0.3644859813084112
0.68592592592592594,0.57947434292866085,0.65333333333333332,0.59036144578313254
0.69925925925925925,0.61219195849546049,0.59999999999999998,0.43689320388349512
0.69333333333333336,0.60387096774193549,0.66666666666666663,0.60240963855421692
0.68444444444444441,0.58703939008894535,0.70666666666666667,0.58241758241758246
0.68888888888888888,0.59085133418043201,0.66666666666666663,0.5494505494505495
0.67851851851851852,0.57321652065081352,0.73333333333333339,0.63218390804597702
0.69185185185185194,0.59948652118100132,0.65333333333333321,0.51578947368421058
0.68148148148148147,0.57571964956195243,0.66666666666666663,0.50505050505050508
0.68740740740740747,0.58958068614993642,0.66666666666666663,0.57471264367816088
